br	x	acdsz
br	y	ghjtu
br	z	asx
br	ç	lop
bw	a	qswxz
bw	b	fghnv
bw	c	dfsvx
bw	d	cefrsvwx
bw	e	dfrsw
bw	f	bcdegrtv
bw	g	bfhnrtvy
bw	h	bgjmntuy
bw	i	jklou
bw	j	hikmnuy
bw	k	ijlmou
bw	l	ikop
bw	m	hjkn
bw	n	bghjm
bw	o	iklp
bw	p	lo
bw	q	asw
bw	r	defgt
bw	s	acdeqwxz
bw	t	fghry
bw	u	hijky
bw	v	bcdfg
bw	w	adeqs
bw	x	acdsz
bw	y	ghjtu
bw	z	asx
by	а	векмпсуі
by	б	длоью
by	в	акмсуцчы
by	г	лнорш
by	д	бжзлшюў
by	е	акнпр
by	ж	дзхэюў
by	з	джхэў
by	й	фцы
by	к	авепу
by	л	бгдошьюў
by	м	авпсі
by	н	геопр
by	о	бглнртшь
by	п	аекмнрті
by	р	геноптьі
by	с	авмчы
by	т	опрьі
by	у	авкцы
by	ф	йцчыя
by	х	жзъэ
by	ц	вйуфы
by	ч	всфыя
by	ш	гдлоў
by	ъ	хэ
by	ы	вйсуфцчя
by	ь	блорт
by	э	жзхъ
by	ю	бджл
by	я	фчы
by	і	ампрт
by	ў	джзлш
ca	a	qswxz
ca	b	fghnv
ca	c	dfsvx
ca	d	cefrsvwx
ca	e	dfrsw
ca	f	bcdegrtv
ca	g	bfhnrtvy
ca	h	bgjmntuy
ca	i	jklou
ca	j	hikmnuy
ca	k	ijlmou
ca	l	ikopé
ca	m	hjkn
ca	n	bghjm
ca	o	iklp
ca	p	lo
ca	q	asw
ca	r	defgt
ca	s	acdeqwxz
ca	t	fghry
ca	u	hijky
ca	v	bcdfg
ca	w	adeqs
ca	x	acdsz
ca	y	ghjtu
ca	z	asx
ca	é	l
cd	a	qsz
cd	b	fghnv
cd	c	dfsvx
cd	d	cefrsvxz
cd	e	dfrsz
cd	f	bcdegrtv
cd	g	bfhnrtvy
cd	h	bgjntuy
cd	i	jklou
cd	j	hiknuy
cd	k	ijlou
cd	l	ikmop
cd	m	lop
cd	n	bghj
cd	o	iklmp
cd	p	lmo
cd	q	aswxz
cd	r	defgt
cd	s	acdeqwxz
cd	t	fghry
cd	u	hijky
cd	v	bcdfg
cd	w	qsx
cd	x	cdqsw
cd	y	ghjtu
cd	z	adeqs
ch	a	qswxy
ch	b	fghnv
ch	c	dfsvx
ch	d	cefrsvwx
ch	e	dfrsw
ch	f	bcdegrtv
ch	g	bfhnrtvz
ch	h	bgjmntuz
ch	i	jklou
ch	j	hikmnuz
ch	k	ijlmou
ch	l	ikopö
ch	m	hjkn
ch	n	bghjm
ch	o	iklpö
ch	p	loäöü
ch	q	asw
ch	r	defgt
ch	s	acdeqwxy
ch	t	fghrz
ch	u	hijkz
ch	v	bcdfg
ch	w	adeqs
ch	x	acdsy
ch	y	asx
ch	z	ghjtu
ch	ä	pöü
ch	ö	lopäü
ch	ü	päö
cm	a	qswxz
cm	b	fghnv
cm	c	dfsvx
cm	d	cefrsvwx
cm	e	dfrsw
cm	f	bcdegrtv
cm	g	bfhnrtvy
cm	h	bgjmntuy
cm	i	jklou
cm	j	hikmnuy
cm	k	ijlmou
cm	l	ikop
cm	m	hjkn
cm	n	bghjm
cm	o	iklp
cm	p	lo
cm	q	asw
cm	r	defgt
cm	s	acdeqwxz
cm	t	fghry
cm	u	hijky
cm	v	bcdfg
cm	w	adeqs
cm	x	acdsz
cm	y	ghjtu
cm	z	asx
cn	a	qswxz
cn	b	fghnv
cn	c	dfsvx
cn	d	cefrsvwx
cn	e	dfrsw
cn	f	bcdegrtv
cn	g	bfhnrtvy
cn	h	bgjmntuy
cn	i	jklou
cn	j	hikmnuy
cn	k	ijlmou
cn	l	ikop
cn	m	hjkn
cn	n	bghjm
cn	o	iklp
cn	p	lo
cn	q	asw
cn	r	defgt
cn	s	acdeqwxz
cn	t	fghry
cn	u	hijky
cn	v	bcdfg
cn	w	adeqs
cn	x	acdsz
cn	y	ghjtu
cn	z	asx
cz	a	qswxy
cz	b	fghnv
cz	c	dfsvx
cz	d	cefrsvwx
cz	e	dfrswčěš
cz	f	bcdegrtv
cz	g	bfhnrtvz
cz	h	bgjmntuz
cz	i	jklouáíý
cz	j	hikmnuz
cz	k	ijlmou
cz	l	ikopů
cz	m	hjkn
cz	n	bghjm
cz	o	iklpáéíů
cz	p	loéíúů
cz	q	aswě
cz	r	defgtčřš
cz	s	acdeqwxy
cz	t	fghrzčřž
cz	u	hijkzáýž
cz	v	bcdfg
cz	w	adeqsěš
cz	x	acdsy
cz	y	asx
cz	z	ghjtuýřž
cz	á	iouíý
cz	é	opíú
cz	í	iopáé
cz	ú	péů
cz	ý	iuzáž
cz	č	ertřš
cz	ě	eqwš
cz	ř	rtzčž
cz	š	erwčě
cz	ů	lopú
cz	ž	tuzýř
de	a	qswxy
de	b	fghnv
de	c	dfsvx
de	d	cefrsvwx
de	e	dfrsw
de	f	bcdegrtv
de	g	bfhnrtvz
de	h	bgjmntuz
de	i	jklou
de	j	hikmnuz
de	k	ijlmou
de	l	ikopö
de	m	hjkn
de	n	bghjm
de	o	iklpö
de	p	loßäöü
de	q	asw
de	r	defgt
de	s	acdeqwxy
de	t	fghrz
de	u	hijkz
de	v	bcdfg
de	w	adeqs
de	x	acdsy
de	y	asx
de	z	ghjtu
de	ß	pü
de	ä	pöü
de	ö	lopäü
de	ü	pßäö
dk	a	qswxz
dk	b	fghnv
dk	c	dfsvx
dk	d	cefrsvwx
dk	e	dfrsw
dk	f	bcdegrtv
dk	g	bfhnrtvy
dk	h	bgjmntuy
dk	i	jklou
dk	j	hikmnuy
dk	k	ijlmou
dk	l	ikopæ
dk	m	hjkn
dk	n	bghjm
dk	o	iklpæ
dk	p	loåæø
dk	q	asw
dk	r	defgt
dk	s	acdeqwxz
dk	t	fghry
dk	u	hijky
dk	v	bcdfg
dk	w	adeqs
dk	x	acdsz
dk	y	ghjtu
dk	z	asx
dk	å	pæø
dk	æ	lopåø
dk	ø	påæ
dz	a	qszé
dz	b	fghnv
dz	c	dfsvx
dz	d	cefrsvxz
dz	e	dfrszé
dz	f	bcdegrtv
dz	g	bfhnrtvy
dz	h	bgjntuy
dz	i	jklouçè
dz	j	hiknuy
dz	k	ijlou
dz	l	ikmop
dz	m	lopù
dz	n	bghj
dz	o	iklmpàç
dz	p	lmoàçù
dz	q	aswxz
dz	r	defgt
dz	s	acdeqwxz
dz	t	fghry
dz	u	hijkyè
dz	v	bcdfg
dz	w	qsx
dz	x	cdqsw
dz	y	ghjtuè
dz	z	adeqsé
dz	à	opç
dz	ç	iopà
dz	è	iuy
dz	é	aez
dz	ù	mp
ee	a	qswxz
ee	b	fghnv
ee	c	dfsvx
ee	d	cefrsvwx
ee	e	dfrsw
ee	f	bcdegrtv
ee	g	bfhnrtvy
ee	h	bgjmntuy
ee	i	jklou
ee	j	hikmnuy
ee	k	ijlmou
ee	l	ikopö
ee	m	hjkn
ee	n	bghjm
ee	o	iklpö
ee	p	loäöü
ee	q	asw
ee	r	defgt
ee	s	acdeqwxz
ee	t	fghry
ee	u	hijky
ee	v	bcdfg
ee	w	adeqs
ee	x	acdsz
ee	y	ghjtu
ee	z	asx
ee	ä	põöü
ee	õ	äü
ee	ö	lopäü
ee	ü	päõö
eg	ء	ؤئسشي
eg	ؤ	ءبرسي
eg	ئ	ءسش
eg	ا	ةتعغفلى
eg	ب	ؤثرفقلي
eg	ة	اتنوى
eg	ت	اةعغنهوى
eg	ث	بسصقي
eg	ج	حدطك
eg	ح	جخطكم
eg	خ	حكمنه
eg	د	جط
eg	ر	ؤبلي
eg	ز	ظكمنو
eg	س	ءؤئثشصضي
eg	ش	ءئسصض
eg	ص	ثسشضي
eg	ض	سشص
eg	ط	جحدظك
eg	ظ	زطكم
eg	ع	اتغنه
eg	غ	اتعفل
eg	ف	ابغقل
eg	ق	بثفلي
eg	ك	جحخزطظم
eg	ل	ابرغفقى
eg	م	حخزظكنهو
eg	ن	ةتخزعمهو
eg	ه	تخعمن
eg	و	ةتزمن
eg	ى	اةتل
eg	ي	ءؤبثرسصق
epo	a	szĉĝŝ
epo	b	fghnv
epo	c	dfsvĉ
epo	d	cefrsvĉĝ
epo	e	dfrsĝ
epo	f	bcdegrtv
epo	g	bfhnrtvŭ
epo	h	bgjmntuŭ
epo	i	jklou
epo	j	hikmnuŭ
epo	k	ijlmou
epo	l	ikop
epo	m	hjkn
epo	n	bghjm
epo	o	iklp
epo	p	loĵ
epo	r	defgt
epo	s	acdezĉĝŝ
epo	t	fghrŭ
epo	u	hijkŭ
epo	v	bcdfg
epo	z	asĉ
epo	ĉ	acdsz
epo	ĝ	adesŝ
epo	ĥ	ĵ
epo	ĵ	pĥ
epo	ŝ	asĝ
epo	ŭ	ghjtu
es	a	qswxz
es	b	fghnv
es	c	dfsvx
es	d	cefrsvwx
es	e	dfrsw
es	f	bcdegrtv
es	g	bfhnrtvy
es	h	bgjmntuy
es	i	jklou
es	j	hikmnuy
es	k	ijlmou
es	l	ikopñ
es	m	hjkn
es	n	bghjm
es	o	iklpñ
es	p	loñ
es	q	asw
es	r	defgt
es	s	acdeqwxz
es	t	fghry
es	u	hijky
es	v	bcdfg
es	w	adeqs
es	x	acdsz
es	y	ghjtu
es	z	asx
es	ñ	lop
eu	a	qswxz
eu	b	fghnv
eu	c	dfsvx
eu	d	cefrsvwx
eu	e	dfrsw
eu	f	bcdegrtv
eu	g	bfhnrtvy
eu	h	bgjmntuy
eu	i	jklou
eu	j	hikmnuy
eu	k	ijlmou
eu	l	ikop
eu	m	hjkn
eu	n	bghjm
eu	o	iklp
eu	p	lo
eu	q	asw
eu	r	defgt
eu	s	acdeqwxz
eu	t	fghry
eu	u	hijky
eu	v	bcdfg
eu	w	adeqs
eu	x	acdsz
eu	y	ghjtu
eu	z	asx
fi	a	qswxz
fi	b	fghnv
fi	c	dfsvx
fi	d	cefrsvwx
fi	e	dfrsw
fi	f	bcdegrtv
fi	g	bfhnrtvy
fi	h	bgjmntuy
fi	i	jklou
fi	j	hikmnuy
fi	k	ijlmou
fi	l	ikopö
fi	m	hjkn
fi	n	bghjm
fi	o	iklpö
fi	p	loäåö
fi	q	asw
fi	r	defgt
fi	s	acdeqwxz
fi	t	fghry
fi	u	hijky
fi	v	bcdfg
fi	w	adeqs
fi	x	acdsz
fi	y	ghjtu
fi	z	asx
fi	ä	påö
fi	å	päö
fi	ö	lopäå
fo	a	qswxz
fo	b	fghnv
fo	c	dfsvx
fo	d	cefrsvwx
fo	e	dfrsw
fo	f	bcdegrtv
fo	g	bfhnrtvy
fo	h	bgjmntuy
fo	i	jklou
fo	j	hikmnuy
fo	k	ijlmou
fo	l	ikopæ
fo	m	hjkn
fo	n	bghjm
fo	o	iklpæ
fo	p	loåæø
fo	q	asw
fo	r	defgt
fo	s	acdeqwxz
fo	t	fghry
fo	u	hijky
fo	v	bcdfg
fo	w	adeqs
fo	x	acdsz
fo	y	ghjtu
fo	z	asx
fo	å	pæðø
fo	æ	lopåø
fo	ð	åø
fo	ø	påæð
fr	a	qszé
fr	b	fghnv
fr	c	dfsvx
fr	d	cefrsvxz
fr	e	dfrszé
fr	f	bcdegrtv
fr	g	bfhnrtvy
fr	h	bgjmntuy
fr	i	jklouçè
fr	j	hikmnuy
fr	k	ijlmou
fr	l	ikmop
fr	m	hjklnopù
fr	n	bghjm
fr	o	iklmpàç
fr	p	lmoàçù
fr	q	aswxz
fr	r	defgt
fr	s	acdeqwxz
fr	t	fghry
fr	u	hijkyè
fr	v	bcdfg
fr	w	qsx
fr	x	cdqsw
fr	y	ghjtuè
fr	z	adeqsé
fr	à	opç
fr	ç	iopà
fr	è	iuy
fr	é	aez
fr	ù	mp
gb	a	qswxz
gb	b	fghnv
gb	c	dfsvx
gb	d	cefrsvwx
gb	e	dfrsw
gb	f	bcdegrtv
gb	g	bfhnrtvy
gb	h	bgjmntuy
gb	i	jklou
gb	j	hikmnuy
gb	k	ijlmou
gb	l	ikop
gb	m	hjkn
gb	n	bghjm
gb	o	iklp
gb	p	lo
gb	q	asw
gb	r	defgt
gb	s	acdeqwxz
gb	t	fghry
gb	u	hijky
gb	v	bcdfg
gb	w	adeqs
gb	x	acdsz
gb	y	ghjtu
gb	z	asx
ge	ა	ზსქწხ
ge	ბ	გვნფჰ
ge	გ	ბვნრტფყჰ
ge	დ	ევრსფცწხ
ge	ე	დრსფწ
ge	ვ	ბგდფც
ge	ზ	ასხ
ge	ი	კლოუჯ
ge	კ	ილმოუჯ
ge	ლ	იკოპ
ge	მ	კნჯჰ
ge	ნ	ბგმჯჰ
ge	ო	იკლპ
ge	პ	ლო
ge	რ	გდეტფ
ge	ს	ადეზქცწხ
ge	ტ	გრფყჰ
ge	უ	იკყჯჰ
ge	ფ	ბგდევრტც
ge	ქ	ასწ
ge	ყ	გტუჯჰ
ge	ც	დვსფხ
ge	წ	ადესქ
ge	ხ	ადზსც
ge	ჯ	იკმნუყჰ
ge	ჰ	ბგმნტუყჯ
gh	a	qswxz
gh	b	fghnv
gh	c	dfsvx
gh	d	cefrsvwx
gh	e	dfrsw
gh	f	bcdegrtv
gh	g	bfhnrtvy
gh	h	bgjmntuy
gh	i	jklou
gh	j	hikmnuy
gh	k	ijlmou
gh	l	ikop
gh	m	hjkn
gh	n	bghjm
gh	o	iklp
gh	p	lo
gh	q	asw
gh	r	defgt
gh	s	acdeqwxz
gh	t	fghry
gh	u	hijky
gh	v	bcdfg
gh	w	adeqs
gh	x	acdsz
gh	y	ghjtu
gh	z	asx
gr	α	ζςσχ
gr	β	γηνφω
gr	γ	βηνρτυφω
gr	δ	ερςσφχψω
gr	ε	δρςσφ
gr	ζ	ασχ
gr	η	βγθμνξτυ
gr	θ	ηικξυ
gr	ι	θκλξο
gr	κ	θιλμξο
gr	λ	ικοπ
gr	μ	ηκνξ
gr	ν	βγημξ
gr	ξ	ηθικμνυ
gr	ο	ικλπ
gr	π	λο
gr	ρ	γδετφ
gr	ς	αδεσ
gr	σ	αδεζςχψ
gr	τ	γηρυφ
gr	υ	γηθξτ
gr	φ	βγδερτψω
gr	χ	αδζσψ
gr	ψ	δσφχω
gr	ω	βγδφψ
hr	a	qswxy
hr	b	fghnv
hr	c	dfsvx
hr	d	cefrsvwx
hr	e	dfrsw
hr	f	bcdegrtv
hr	g	bfhnrtvz
hr	h	bgjmntuz
hr	i	jklou
hr	j	hikmnuz
hr	k	ijlmou
hr	l	ikopč
hr	m	hjkn
hr	n	bghjm
hr	o	iklpč
hr	p	loćčš
hr	q	asw
hr	r	defgt
hr	s	acdeqwxy
hr	t	fghrz
hr	u	hijkz
hr	v	bcdfg
hr	w	adeqs
hr	x	acdsy
hr	y	asx
hr	z	ghjtu
hr	ć	pčđš
hr	č	lopćš
hr	đ	ćš
hr	š	pćčđ
hu	a	qswxy
hu	b	fghnv
hu	c	dfsvx
hu	d	cefrsvwx
hu	e	dfrsw
hu	f	bcdegrtv
hu	g	bfhnrtvz
hu	h	bgjmntuz
hu	i	jklou
hu	j	hikmnuz
hu	k	ijlmou
hu	l	ikopé
hu	m	hjkn
hu	n	bghjm
hu	o	iklpéö
hu	p	loáéöüő
hu	q	asw
hu	r	defgt
hu	s	acdeqwxy
hu	t	fghrz
hu	u	hijkz
hu	v	bcdfg
hu	w	adeqs
hu	x	acdsy
hu	y	asx
hu	z	ghjtu
hu	á	péúő
hu	é	lopáő
hu	ó	úüő
hu	ö	opüő
hu	ú	áóüő
hu	ü	póöúő
hu	ő	páéóöúü
id	a	qswxz
id	b	fghnv
id	c	dfsvx
id	d	cefrsvwx
id	e	dfrsw
id	f	bcdegrtv
id	g	bfhnrtvy
id	h	bgjmntuy
id	i	jklou
id	j	hikmnuy
id	k	ijlmou
id	l	ikop
id	m	hjkn
id	n	bghjm
id	o	iklp
id	p	lo
id	q	asw
id	r	defgt
id	s	acdeqwxz
id	t	fghry
id	u	hijky
id	v	bcdfg
id	w	adeqs
id	x	acdsz
id	y	ghjtu
id	z	asx
ie	a	qswxz
ie	b	fghnv
ie	c	dfsvx
ie	d	cefrsvwx
ie	e	dfrsw
ie	f	bcdegrtv
ie	g	bfhnrtvy
ie	h	bgjmntuy
ie	i	jklou
ie	j	hikmnuy
ie	k	ijlmou
ie	l	ikop
ie	m	hjkn
ie	n	bghjm
ie	o	iklp
ie	p	lo
ie	q	asw
ie	r	defgt
ie	s	acdeqwxz
ie	t	fghry
ie	u	hijky
ie	v	bcdfg
ie	w	adeqs
ie	x	acdsz
ie	y	ghjtu
ie	z	asx
il	א	טיכער
il	ב	גדהכס
il	ג	בדהכסקר
il	ד	בגזסקש
il	ה	בגכנע
il	ו	חטילן
il	ז	דסש
il	ח	וטילמןצת
il	ט	אוחיע
il	י	אוחטמנעצ
il	ך	לםןףפץת
il	כ	אבגהנעקר
il	ל	וחךםןץצת
il	ם	ךלןףפ
il	מ	חינעצ
il	ן	וחךלם
il	נ	היכמע
il	ס	בגדזש
il	ע	אהטיכמנר
il	ף	ךםפץ
il	פ	ךםף
il	ץ	ךלףת
il	צ	חילמת
il	ק	גדכר
il	ר	אגכעק
il	ש	דזס
il	ת	חךלץצ
iq	ء	ؤئسشي
iq	ؤ	ءبرسي
iq	ئ	ءسش
iq	ا	ةتعغفلى
iq	ب	ؤثرفقلي
iq	ة	اتنوى
iq	ت	اةعغنهوى
iq	ث	بسصقي
iq	ج	حدطك
iq	ح	جخطكم
iq	خ	حكمنه
iq	د	جط
iq	ر	ؤبلي
iq	ز	ظكمنو
iq	س	ءؤئثشصضي
iq	ش	ءئسصض
iq	ص	ثسشضي
iq	ض	سشص
iq	ط	جحدظك
iq	ظ	زطكم
iq	ع	اتغنه
iq	غ	اتعفل
iq	ف	ابغقل
iq	ق	بثفلي
iq	ك	جحخزطظم
iq	ل	ابرغفقى
iq	م	حخزظكنهو
iq	ن	ةتخزعمهو
iq	ه	تخعمن
iq	و	ةتزمن
iq	ى	اةتل
iq	ي	ءؤبثرسصق
ir	ا	تدذعغفلپ
ir	ب	ثذرزفقلی
ir	ت	ادعغنوپ
ir	ث	بسصقی
ir	ج	حچکگ
ir	ح	جخمکگ
ir	خ	حمنک
ir	د	اتذلپ
ir	ذ	ابدرل
ir	ر	بذزلی
ir	ز	برسطی
ir	س	ثزشصضطظی
ir	ش	سصضطظ
ir	ص	ثسشضی
ir	ض	سشص
ir	ط	زسشظی
ir	ظ	سشط
ir	ع	اتغن
ir	غ	اتعفل
ir	ف	ابغقل
ir	ق	بثفلی
ir	ل	ابدذرغفق
ir	م	حخنوک
ir	ن	تخعموپ
ir	و	تمنپ
ir	پ	اتدنو
ir	چ	جگ
ir	ک	جحخمگ
ir	گ	جحچک
ir	ی	بثرزسصطق
is	a	qswxz
is	b	fghnv
is	c	dfsvx
is	d	cefrsvwx
is	e	dfrsw
is	f	bcdegrtv
is	g	bfhnrtvy
is	h	bgjmntuy
is	i	jklou
is	j	hikmnuy
is	k	ijlmou
is	l	ikopæþ
is	m	hjkn
is	n	bghjm
is	o	iklpæ
is	p	loæðö
is	q	asw
is	r	defgt
is	s	acdeqwxz
is	t	fghry
is	u	hijky
is	v	bcdfg
is	w	adeqs
is	x	acdsz
is	y	ghjtu
is	z	asx
is	æ	lopðþ
is	ð	pæö
is	ö	pð
is	þ	læ
it	a	qswxz
it	b	fghnv
it	c	dfsvx
it	d	cefrsvwx
it	e	dfrsw
it	f	bcdegrtv
it	g	bfhnrtvy
it	h	bgjmntuy
it	i	jklou
it	j	hikmnuy
it	k	ijlmou
it	l	ikopò
it	m	hjkn
it	n	bghjm
it	o	iklpò
it	p	loàèò
it	q	asw
it	r	defgt
it	s	acdeqwxz
it	t	fghry
it	u	hijky
it	v	bcdfg
it	w	adeqs
it	x	acdsz
it	y	ghjtu
it	z	asx
it	à	pèò
it	è	pàìò
it	ì	è
it	ò	lopàè
jp	a	qswxz
jp	b	fghnv
jp	c	dfsvx
jp	d	cefrsvwx
jp	e	dfrsw
jp	f	bcdegrtv
jp	g	bfhnrtvy
jp	h	bgjmntuy
jp	i	jklou
jp	j	hikmnuy
jp	k	ijlmou
jp	l	ikop
jp	m	hjkn
jp	n	bghjm
jp	o	iklp
jp	p	lo
jp	q	asw
jp	r	defgt
jp	s	acdeqwxz
jp	t	fghry
jp	u	hijky
jp	v	bcdfg
jp	w	adeqs
jp	x	acdsz
jp	y	ghjtu
jp	z	asx
ke	a	qswxz
ke	b	fghnv
ke	c	dfsvx
ke	d	cefrsvwx
ke	e	dfrsw
ke	f	bcdegrtv
ke	g	bfhnrtvy
ke	h	bgjmntuy
ke	i	jklou
ke	j	hikmnuy
ke	k	ijlmou
ke	l	ikop
ke	m	hjkn
ke	n	bghjm
ke	o	iklp
ke	p	lo
ke	q	asw
ke	r	defgt
ke	s	acdeqwxz
ke	t	fghry
ke	u	hijky
ke	v	bcdfg
ke	w	adeqs
